vector;neuron;step;score
[5.241328,2.868502,3.400061,1.154065];14;369;1
[5.087755,3.410882,1.824867,0.441985];15;369;4
[5.099267,3.782645,1.600624,0.210676];16;369;3
[5.473386,4.121531,1.571676,0.351268];17;369;3
[5.494315,3.866330,1.952153,0.489081];18;369;1
[5.574957,3.539470,3.872299,0.955034];19;369;0
[6.508114,3.010464,5.186776,2.185874];20;369;0
[6.459720,3.014038,5.183558,2.005200];21;369;2
[6.085027,2.968807,5.023713,1.816394];22;369;1
[5.782164,2.862495,4.624026,1.726698];23;369;0
[5.260581,2.749088,3.914145,1.400329];24;369;1
[5.246220,3.058388,2.855795,0.879475];25;369;0
[5.255103,3.305658,2.323663,0.612308];26;369;0
[5.496088,3.430009,2.540900,0.692511];27;369;0
[5.775514,3.198983,3.175785,1.020383];28;369;0
[6.168888,2.842918,4.180504,1.781072];29;369;0
[6.184188,2.934562,5.313919,2.257457];30;369;1
[6.528798,3.078911,5.442723,1.907540];31;369;3
[6.501713,2.843450,4.729708,1.587765];32;369;4
[5.925564,2.842263,4.413557,1.564182];33;369;0
[5.014835,2.561623,4.398530,1.641858];34;369;1
[5.572005,2.882595,3.637591,1.307518];35;369;1
[5.336426,2.469506,3.679498,1.121699];36;369;7
[5.768889,2.669427,4.023572,1.225372];37;369;6
[5.994540,2.795920,4.479800,1.484516];38;369;2
[6.273697,2.715905,4.877989,1.793750];39;369;3
[7.011515,3.180186,5.901823,2.189862];40;369;5
[6.862238,3.082198,5.443967,2.120120];41;369;4
[6.680952,3.094356,5.220067,1.839247];42;369;0
[6.300858,3.151403,4.568443,1.540433];43;369;5
[5.693557,2.957159,4.251947,1.311014];44;369;5
[5.599719,2.732397,4.120392,1.304770];45;369;3
[5.599635,2.596694,4.325495,1.234458];46;369;1
[5.953746,2.683813,4.619773,1.378738];47;369;3
[6.180110,2.741304,4.833185,1.539376];48;369;4
[6.382708,2.664495,5.228559,1.791456];49;369;1
[7.571365,3.015074,6.417037,2.140825];50;369;8
[7.157180,3.410266,5.979936,2.366672];51;369;1
[6.817718,3.178170,5.057075,1.683405];52;369;3
[6.103014,3.357696,4.572869,1.605869];53;369;1
[5.955247,3.059892,4.346524,1.470781];54;369;2
[5.651359,2.757734,4.237474,1.326635];55;369;0
[5.797894,2.589671,4.553891,1.312142];56;369;1
[6.022672,2.279070,5.040187,1.488408];57;369;1
[6.148781,2.660091,5.435082,1.420994];58;369;1
[6.596909,2.566280,5.716212,1.732500];59;369;1
[6.358923,3.311725,5.469624,2.352718];0;370;4
[6.398140,2.998858,5.452073,2.214862];1;370;3
[6.209018,2.945697,5.152784,1.921770];2;370;0
[5.803368,2.761223,4.754092,1.691585];3;370;0
[5.163430,2.947646,2.679645,0.806193];4;370;0
[4.875300,3.190657,1.561427,0.258401];5;370;20
[5.010701,3.526528,1.329796,0.290801];6;370;10
[5.230486,3.756440,1.428728,0.285712];7;370;5
[5.342137,3.658574,1.712655,0.361102];8;370;4
[5.939943,3.898323,2.715356,1.356768];9;370;0
[6.691187,3.008162,5.200708,2.297256];10;370;2
[6.398978,3.147394,5.238335,2.239357];11;370;1
[6.014048,2.970089,4.849746,1.827993];12;370;3
[5.728272,2.585400,4.999350,1.967673];13;370;4
[5.241328,2.868502,3.400061,1.154065];14;370;1
[5.087755,3.410882,1.824867,0.441985];15;370;4
[5.099267,3.782645,1.600624,0.210676];16;370;3
[5.473386,4.121531,1.571676,0.351268];17;370;3
[5.494315,3.866330,1.952153,0.489081];18;370;1
[5.574957,3.539470,3.872299,0.955034];19;370;0
[6.520280,3.009801,5.187614,2.193110];20;370;0
[6.465401,3.013706,5.183947,2.012170];21;370;2
[6.087080,2.968911,5.024302,1.818009];22;370;1
[5.782164,2.862495,4.624026,1.726698];23;370;0
[5.260581,2.749088,3.914145,1.400329];24;370;1
[5.246220,3.058388,2.855795,0.879475];25;370;0
[5.255103,3.305658,2.323663,0.612308];26;370;0
[5.496088,3.430009,2.540900,0.692511];27;370;0
[5.775514,3.198983,3.175785,1.020383];28;370;0
[6.168888,2.842918,4.180504,1.781072];29;370;0
[6.187210,2.934946,5.313252,2.257707];30;370;1
[6.529370,3.078647,5.441912,1.908851];31;370;3
[6.501874,2.843578,4.730091,1.588345];32;370;4
[5.925564,2.842263,4.413557,1.564182];33;370;0
[5.014835,2.561623,4.398530,1.641858];34;370;1
[5.572005,2.882595,3.637591,1.307518];35;370;1
[5.336426,2.469506,3.679498,1.121699];36;370;7
[5.768889,2.669427,4.023572,1.225372];37;370;6
[5.994540,2.795920,4.479800,1.484516];38;370;2
[6.273697,2.715905,4.877989,1.793750];39;370;3
[7.011515,3.180186,5.901823,2.189862];40;370;5
[6.862238,3.082198,5.443967,2.120120];41;370;4
[6.680952,3.094356,5.220067,1.839247];42;370;0
[6.300858,3.151403,4.568443,1.540433];43;370;5
[5.693557,2.957159,4.251947,1.311014];44;370;5
[5.599719,2.732397,4.120392,1.304770];45;370;3
[5.599635,2.596694,4.325495,1.234458];46;370;1
[5.953746,2.683813,4.619773,1.378738];47;370;3
[6.180110,2.741304,4.833185,1.539376];48;370;4
[6.382708,2.664495,5.228559,1.791456];49;370;1
[7.571365,3.015074,6.417037,2.140825];50;370;8
[7.157180,3.410266,5.979936,2.366672];51;370;1
[6.817718,3.178170,5.057075,1.683405];52;370;3
[6.103014,3.357696,4.572869,1.605869];53;370;1
[5.955247,3.059892,4.346524,1.470781];54;370;2
[5.651359,2.757734,4.237474,1.326635];55;370;0
[5.797894,2.589671,4.553891,1.312142];56;370;1
[6.022672,2.279070,5.040187,1.488408];57;370;1
[6.148781,2.660091,5.435082,1.420994];58;370;1
[6.596909,2.566280,5.716212,1.732500];59;370;1
[6.358923,3.311725,5.469624,2.352718];0;371;4
[6.395808,2.997192,5.450564,2.214145];1;371;3
[6.196984,2.935160,5.149172,1.923619];2;371;0
[5.796814,2.744661,4.769683,1.711139];3;371;0
[5.176116,2.937063,2.734503,0.834417];4;371;1
[4.878054,3.188351,1.572910,0.264216];5;371;20
[5.010701,3.526528,1.329796,0.290801];6;371;10
[5.230486,3.756440,1.428728,0.285712];7;371;5
[5.342137,3.658574,1.712655,0.361102];8;371;4
[5.939943,3.898323,2.715356,1.356768];9;371;0
[6.691187,3.008162,5.200708,2.297256];10;371;2
[6.394882,3.143601,5.236938,2.237955];11;371;1
[5.994137,2.940285,4.859273,1.838898];12;371;3
[5.708876,2.526810,4.999796,1.989852];13;371;4
[5.270408,2.845139,3.501499,1.207699];14;371;0
[5.091343,3.405545,1.843471,0.451113];15;371;4
[5.099267,3.782645,1.600624,0.210676];16;371;3
[5.473386,4.121531,1.571676,0.351268];17;371;3
[5.494315,3.866330,1.952153,0.489081];18;371;1
[5.574957,3.539470,3.872299,0.955034];19;371;0
[6.520280,3.009801,5.187614,2.193110];20;371;0
[6.462845,3.011990,5.183333,2.012129];21;371;2
[6.077929,2.957825,5.023727,1.822312];22;371;1
[5.776954,2.839513,4.647863,1.744025];23;371;0
[5.270969,2.743199,3.939817,1.414507];24;371;1
[5.247735,3.056523,2.862955,0.883216];25;371;0
[5.255103,3.305658,2.323663,0.612308];26;371;0
[5.496088,3.430009,2.540900,0.692511];27;371;0
[5.775514,3.198983,3.175785,1.020383];28;371;0
[6.168888,2.842918,4.180504,1.781072];29;371;0
[6.187210,2.934946,5.313252,2.257707];30;371;1
[6.528694,3.078176,5.441552,1.908925];31;371;3
[6.499197,2.842431,4.730993,1.589720];32;371;4
[5.924242,2.840258,4.416993,1.566736];33;371;0
[5.017123,2.561417,4.400538,1.643054];34;371;1
[5.572110,2.882283,3.638701,1.308082];35;371;1
[5.336426,2.469506,3.679498,1.121699];36;371;7
[5.768889,2.669427,4.023572,1.225372];37;371;6
[5.994540,2.795920,4.479800,1.484516];38;371;2
[6.273697,2.715905,4.877989,1.793750];39;371;3
[7.011515,3.180186,5.901823,2.189862];40;371;5
[6.862238,3.082198,5.443967,2.120120];41;371;4
[6.680952,3.094356,5.220067,1.839247];42;371;0
[6.300858,3.151403,4.568443,1.540433];43;371;5
[5.693557,2.957159,4.251947,1.311014];44;371;5
[5.599719,2.732397,4.120392,1.304770];45;371;3
[5.599635,2.596694,4.325495,1.234458];46;371;1
[5.953746,2.683813,4.619773,1.378738];47;371;3
[6.180110,2.741304,4.833185,1.539376];48;371;4
[6.382708,2.664495,5.228559,1.791456];49;371;1
[7.571365,3.015074,6.417037,2.140825];50;371;8
[7.157180,3.410266,5.979936,2.366672];51;371;1
[6.817718,3.178170,5.057075,1.683405];52;371;3
[6.103014,3.357696,4.572869,1.605869];53;371;1
[5.955247,3.059892,4.346524,1.470781];54;371;2
[5.651359,2.757734,4.237474,1.326635];55;371;0
[5.797894,2.589671,4.553891,1.312142];56;371;1
[6.022672,2.279070,5.040187,1.488408];57;371;1
[6.148781,2.660091,5.435082,1.420994];58;371;1
[6.596909,2.566280,5.716212,1.732500];59;371;1
[6.358923,3.311725,5.469624,2.352718];0;372;4
[6.395808,2.997192,5.450564,2.214145];1;372;3
[6.196984,2.935160,5.149172,1.923619];2;372;0
[5.796814,2.744661,4.769683,1.711139];3;372;0
[5.176116,2.937063,2.734503,0.834417];4;372;1
[4.878054,3.188351,1.572910,0.264216];5;372;20
[5.010701,3.526528,1.329796,0.290801];6;372;10
[5.230486,3.756440,1.428728,0.285712];7;372;5
[5.342137,3.658574,1.712655,0.361102];8;372;4
[5.939943,3.898323,2.715356,1.356768];9;372;0
[6.691187,3.008162,5.200708,2.297256];10;372;2
[6.394882,3.143601,5.236938,2.237955];11;372;1
[5.994137,2.940285,4.859273,1.838898];12;372;3
[5.708876,2.526810,4.999796,1.989852];13;372;4
[5.270408,2.845139,3.501499,1.207699];14;372;0
[5.091343,3.405545,1.843471,0.451113];15;372;4
[5.099267,3.782645,1.600624,0.210676];16;372;3
[5.473978,4.120454,1.574306,0.352449];17;372;3
[5.496672,3.862769,1.961663,0.493459];18;372;1
[5.578619,3.535137,3.877735,0.959985];19;372;0
[6.520280,3.009801,5.187614,2.193110];20;372;0
[6.462845,3.011990,5.183333,2.012129];21;372;2
[6.077929,2.957825,5.023727,1.822312];22;372;1
[5.776954,2.839513,4.647863,1.744025];23;372;0
[5.270969,2.743199,3.939817,1.414507];24;372;1
[5.247735,3.056523,2.862955,0.883216];25;372;0
[5.255103,3.305658,2.323663,0.612308];26;372;0
[5.498439,3.427906,2.548444,0.696209];27;372;0
[5.785550,3.189550,3.214185,1.038815];28;372;0
[6.170861,2.840197,4.219781,1.782272];29;372;0
[6.187210,2.934946,5.313252,2.257707];30;372;1
[6.528694,3.078176,5.441552,1.908925];31;372;3
[6.499197,2.842431,4.730993,1.589720];32;372;4
[5.924242,2.840258,4.416993,1.566736];33;372;0
[5.017123,2.561417,4.400538,1.643054];34;372;1
[5.572110,2.882283,3.638701,1.308082];35;372;1
[5.336426,2.469506,3.679498,1.121699];36;372;7
[5.771414,2.670192,4.028122,1.228739];37;372;6
[6.007566,2.796178,4.500101,1.504519];38;372;2
[6.223136,2.773600,4.824483,1.798038];39;372;2
[7.011515,3.180186,5.901823,2.189862];40;372;5
[6.862238,3.082198,5.443967,2.120120];41;372;4
[6.680952,3.094356,5.220067,1.839247];42;372;0
[6.300858,3.151403,4.568443,1.540433];43;372;5
[5.693557,2.957159,4.251947,1.311014];44;372;5
[5.599719,2.732397,4.120392,1.304770];45;372;3
[5.599635,2.596694,4.325495,1.234458];46;372;1
[5.954569,2.684201,4.620375,1.380144];47;372;3
[6.180580,2.742692,4.832401,1.545538];48;372;4
[6.371124,2.673087,5.201388,1.791997];49;372;2
[7.571365,3.015074,6.417037,2.140825];50;372;8
[7.157180,3.410266,5.979936,2.366672];51;372;1
[6.817718,3.178170,5.057075,1.683405];52;372;3
[6.103014,3.357696,4.572869,1.605869];53;372;1
[5.955247,3.059892,4.346524,1.470781];54;372;2
[5.651359,2.757734,4.237474,1.326635];55;372;0
[5.797894,2.589671,4.553891,1.312142];56;372;1
[6.022816,2.279495,5.039992,1.488662];57;372;1
[6.148952,2.660558,5.432961,1.422260];58;372;1
[6.594584,2.567649,5.710844,1.732896];59;372;1
[6.358549,3.311471,5.469322,2.352268];0;373;4
[6.394152,2.997202,5.449393,2.212762];1;373;3
[6.195244,2.935540,5.148884,1.922895];2;373;0
[5.797159,2.745514,4.770786,1.711436];3;373;0
[5.176706,2.937114,2.736431,0.835204];4;373;1
[4.878054,3.188351,1.572910,0.264216];5;373;20
[5.010701,3.526528,1.329796,0.290801];6;373;10
[5.230486,3.756440,1.428728,0.285712];7;373;5
[5.342137,3.658574,1.712655,0.361102];8;373;4
[5.939943,3.898323,2.715356,1.356768];9;373;0
[6.688545,3.008135,5.200371,2.295595];10;373;2
[6.383182,3.140206,5.233701,2.227601];11;373;1
[5.988169,2.944071,4.874535,1.836432];12;373;3
[5.713394,2.537997,5.002165,1.985363];13;373;4
[5.272511,2.845656,3.506837,1.209677];14;373;0
[5.091343,3.405545,1.843471,0.451113];15;373;4
[5.099267,3.782645,1.600624,0.210676];16;373;3
[5.473978,4.120454,1.574306,0.352449];17;373;3
[5.496672,3.862769,1.961663,0.493459];18;373;1
[5.578619,3.535137,3.877735,0.959985];19;373;0
[6.516646,3.009744,5.187101,2.190807];20;373;0
[6.427160,3.011230,5.178049,1.998680];21;373;2
[5.955857,2.986760,5.076056,1.807004];22;373;1
[5.784756,2.849688,4.676529,1.747574];23;373;0
[5.274655,2.744704,3.946614,1.416765];24;373;1
[5.247735,3.056523,2.862955,0.883216];25;373;0
[5.255103,3.305658,2.323663,0.612308];26;373;0
[5.498439,3.427906,2.548444,0.696209];27;373;0
[5.785550,3.189550,3.214185,1.038815];28;373;0
[6.170861,2.840197,4.219781,1.782272];29;373;0
[6.186251,2.935163,5.312539,2.256178];30;373;1
[6.513831,3.076327,5.433477,1.906350];31;373;3
[6.461207,2.852421,4.754388,1.603052];32;373;4
[5.923669,2.844035,4.433141,1.572251];33;373;0
[5.020071,2.562882,4.402874,1.643578];34;373;1
[5.572110,2.882283,3.638701,1.308082];35;373;1
[5.336426,2.469506,3.679498,1.121699];36;373;7
[5.771414,2.670192,4.028122,1.228739];37;373;6
[6.007566,2.796178,4.500101,1.504519];38;373;2
[6.223136,2.773600,4.824483,1.798038];39;373;2
[7.010610,3.180039,5.901170,2.189545];40;373;5
[6.859025,3.081923,5.442819,2.119051];41;373;4
[6.676376,3.093803,5.219363,1.839018];42;373;0
[6.299519,3.150898,4.570218,1.541300];43;373;5
[5.693725,2.957194,4.252638,1.311412];44;373;5
[5.599719,2.732397,4.120392,1.304770];45;373;3
[5.599635,2.596694,4.325495,1.234458];46;373;1
[5.954569,2.684201,4.620375,1.380144];47;373;3
[6.180580,2.742692,4.832401,1.545538];48;373;4
[6.371124,2.673087,5.201388,1.791997];49;373;2
[7.571365,3.015074,6.417037,2.140825];50;373;8
[7.157180,3.410266,5.979936,2.366672];51;373;1
[6.817718,3.178170,5.057075,1.683405];52;373;3
[6.103014,3.357696,4.572869,1.605869];53;373;1
[5.955247,3.059892,4.346524,1.470781];54;373;2
[5.651359,2.757734,4.237474,1.326635];55;373;0
[5.797894,2.589671,4.553891,1.312142];56;373;1
[6.022816,2.279495,5.039992,1.488662];57;373;1
[6.148952,2.660558,5.432961,1.422260];58;373;1
[6.594584,2.567649,5.710844,1.732896];59;373;1
[6.358549,3.311471,5.469322,2.352268];0;374;4
[6.394152,2.997202,5.449393,2.212762];1;374;3
[6.195244,2.935540,5.148884,1.922895];2;374;0
[5.797159,2.745514,4.770786,1.711436];3;374;0
[5.176706,2.937114,2.736431,0.835204];4;374;1
[4.878054,3.188351,1.572910,0.264216];5;374;20
[5.010701,3.526528,1.329796,0.290801];6;374;10
[5.230486,3.756440,1.428728,0.285712];7;374;5
[5.342137,3.658574,1.712655,0.361102];8;374;4
[5.939943,3.898323,2.715356,1.356768];9;374;0
[6.688545,3.008135,5.200371,2.295595];10;374;2
[6.383182,3.140206,5.233701,2.227601];11;374;1
[5.988169,2.944071,4.874535,1.836432];12;374;3
[5.713302,2.538292,5.001023,1.984805];13;374;4
[5.273604,2.845838,3.507148,1.209978];14;374;0
[5.094323,3.402583,1.853762,0.456087];15;374;4
[5.100939,3.779698,1.607301,0.214314];16;374;3
[5.474080,4.119460,1.575957,0.353221];17;374;3
[5.496672,3.862769,1.961663,0.493459];18;374;1
[5.578619,3.535137,3.877735,0.959985];19;374;0
[6.516646,3.009744,5.187101,2.190807];20;374;0
[6.427160,3.011230,5.178049,1.998680];21;374;2
[5.955857,2.986760,5.076056,1.807004];22;374;1
[5.784139,2.849856,4.672934,1.746080];23;374;0
[5.282347,2.748376,3.938420,1.414005];24;374;1
[5.270069,3.046599,2.909685,0.909641];25;374;0
[5.263257,3.296067,2.353839,0.628567];26;374;0
[5.498778,3.426143,2.551956,0.698226];27;374;0
[5.785550,3.189550,3.214185,1.038815];28;374;0
[6.170861,2.840197,4.219781,1.782272];29;374;0
[6.186251,2.935163,5.312539,2.256178];30;374;1
[6.513831,3.076327,5.433477,1.906350];31;374;3
[6.461207,2.852421,4.754388,1.603052];32;374;4
[5.921772,2.844363,4.428259,1.570655];33;374;0
[5.056839,2.584255,4.351971,1.621795];34;374;1
[5.591244,2.894438,3.612149,1.302537];35;374;1
[5.353137,2.496800,3.674458,1.133004];36;374;7
[5.770410,2.671538,4.025613,1.229156];37;374;6
[6.007566,2.796178,4.500101,1.504519];38;374;2
[6.223136,2.773600,4.824483,1.798038];39;374;2
[7.010610,3.180039,5.901170,2.189545];40;374;5
[6.859025,3.081923,5.442819,2.119051];41;374;4
[6.676376,3.093803,5.219363,1.839018];42;374;0
[6.297183,3.150060,4.566978,1.540494];43;374;5
[5.691509,2.955842,4.237209,1.311143];44;374;5
[5.599737,2.743023,4.087398,1.304468];45;374;2
[5.599644,2.603865,4.308343,1.236007];46;374;1
[5.953384,2.684922,4.616967,1.379877];47;374;3
[6.180580,2.742692,4.832401,1.545538];48;374;4
[6.371124,2.673087,5.201388,1.791997];49;374;2
[7.571365,3.015074,6.417037,2.140825];50;374;8
[7.157180,3.410266,5.979936,2.366672];51;374;1
[6.817718,3.178170,5.057075,1.683405];52;374;3
[6.102604,3.357323,4.572077,1.605619];53;374;1
[5.954061,3.059358,4.344031,1.470211];54;374;2
[5.651059,2.758568,4.233739,1.326479];55;374;1
[5.797234,2.590707,4.550706,1.312102];56;374;1
[6.022472,2.280000,5.038818,1.488508];57;374;1
[6.148952,2.660558,5.432961,1.422260];58;374;1
[6.594584,2.567649,5.710844,1.732896];59;374;1
[6.359021,3.310430,5.468423,2.351091];0;375;4
[6.394773,2.997218,5.447932,2.211515];1;375;3
[6.196262,2.935755,5.149055,1.923152];2;375;0
[5.797732,2.745721,4.771136,1.711671];3;375;0
[5.176706,2.937114,2.736431,0.835204];4;375;1
[4.878054,3.188351,1.572910,0.264216];5;375;20
[5.010701,3.526528,1.329796,0.290801];6;375;10
[5.230486,3.756440,1.428728,0.285712];7;375;5
[5.342137,3.658574,1.712655,0.361102];8;375;4
[5.939943,3.898323,2.715356,1.356768];9;375;0
[6.684087,3.007943,5.200362,2.288606];10;375;2
[6.390589,3.131317,5.231564,2.213171];11;375;1
[6.000270,2.945393,4.882230,1.840299];12;375;3
[5.715929,2.539834,5.001687,1.984855];13;375;4
[5.273604,2.845838,3.507148,1.209978];14;375;0
[5.094323,3.402583,1.853762,0.456087];15;375;4
[5.100939,3.779698,1.607301,0.214314];16;375;3
[5.474080,4.119460,1.575957,0.353221];17;375;3
[5.496672,3.862769,1.961663,0.493459];18;375;1
[5.578619,3.535137,3.877735,0.959985];19;375;0
[6.515591,3.009126,5.187918,2.178709];20;375;0
[6.477133,3.003525,5.193109,1.999586];21;375;2
[5.990356,2.987599,5.083914,1.819241];22;375;1
[5.788333,2.850735,4.676023,1.747567];23;375;0
[5.282347,2.748376,3.938420,1.414005];24;375;1
[5.270069,3.046599,2.909685,0.909641];25;375;0
[5.263257,3.296067,2.353839,0.628567];26;375;0
[5.498778,3.426143,2.551956,0.698226];27;375;0
[5.785550,3.189550,3.214185,1.038815];28;375;0
[6.170861,2.840197,4.219781,1.782272];29;375;0
[6.193669,2.936696,5.309879,2.250121];30;375;1
[6.512954,3.071488,5.418674,1.912287];31;375;3
[6.462124,2.855910,4.764924,1.612436];32;375;4
[5.923703,2.844882,4.430837,1.572089];33;375;0
[5.056839,2.584255,4.351971,1.621795];34;375;1
[5.591244,2.894438,3.612149,1.302537];35;375;1
[5.353137,2.496800,3.674458,1.133004];36;375;7
[5.770410,2.671538,4.025613,1.229156];37;375;6
[6.007566,2.796178,4.500101,1.504519];38;375;2
[6.223136,2.773600,4.824483,1.798038];39;375;2
[7.008904,3.179438,5.898828,2.188912];40;375;5
[6.856922,3.081443,5.441396,2.118354];41;375;4
[6.675787,3.093490,5.219299,1.839555];42;375;0
[6.297348,3.149937,4.567494,1.540869];43;375;5
[5.691509,2.955842,4.237209,1.311143];44;375;5
[5.599737,2.743023,4.087398,1.304468];45;375;2
[5.599644,2.603865,4.308343,1.236007];46;375;1
[5.953384,2.684922,4.616967,1.379877];47;375;3
[6.180580,2.742692,4.832401,1.545538];48;375;4
[6.371124,2.673087,5.201388,1.791997];49;375;2
[7.571365,3.015074,6.417037,2.140825];50;375;8
[7.157180,3.410266,5.979936,2.366672];51;375;1
[6.817718,3.178170,5.057075,1.683405];52;375;3
[6.102604,3.357323,4.572077,1.605619];53;375;1
[5.954061,3.059358,4.344031,1.470211];54;375;2
[5.651059,2.758568,4.233739,1.326479];55;375;1
[5.797234,2.590707,4.550706,1.312102];56;375;1
[6.022472,2.280000,5.038818,1.488508];57;375;1
[6.148952,2.660558,5.432961,1.422260];58;375;1
[6.594584,2.567649,5.710844,1.732896];59;375;1
[6.359021,3.310430,5.468423,2.351091];0;376;4
[6.394773,2.997218,5.447932,2.211515];1;376;3
[6.196262,2.935755,5.149055,1.923152];2;376;0
[5.791886,2.747797,4.752556,1.702814];3;376;0
[5.152822,2.947441,2.664380,0.794931];4;376;0
[4.824503,3.127736,1.591496,0.220159];5;376;19
[4.997342,3.499485,1.346928,0.285044];6;376;11
[5.227963,3.752593,1.429732,0.285210];7;376;5
[5.342137,3.658574,1.712655,0.361102];8;376;4
[5.939943,3.898323,2.715356,1.356768];9;376;0
[6.684087,3.007943,5.200362,2.288606];10;376;2
[6.390589,3.131317,5.231564,2.213171];11;376;1
[6.000270,2.945393,4.882230,1.840299];12;376;3
[5.712870,2.541704,4.990328,1.978895];13;376;4
[5.262407,2.851846,3.462059,1.186100];14;376;1
[5.075662,3.383399,1.837673,0.439851];15;376;4
[5.093824,3.763628,1.607128,0.213976];16;376;2
[5.471829,4.116055,1.576037,0.352709];17;376;4
[5.496672,3.862769,1.961663,0.493459];18;376;1
[5.578619,3.535137,3.877735,0.959985];19;376;0
[6.515591,3.009126,5.187918,2.178709];20;376;0
[6.477133,3.003525,5.193109,1.999586];21;376;2
[5.990356,2.987599,5.083914,1.819241];22;376;1
[5.787528,2.850939,4.673516,1.746307];23;376;0
[5.280736,2.749550,3.930611,1.409951];24;376;1
[5.267315,3.046912,2.902011,0.905483];25;376;0
[5.261710,3.295413,2.351321,0.627136];26;376;0
[5.498209,3.425877,2.551180,0.697820];27;376;0
[5.785550,3.189550,3.214185,1.038815];28;376;0
[6.170861,2.840197,4.219781,1.782272];29;376;0
[6.193669,2.936696,5.309879,2.250121];30;376;1
[6.512954,3.071488,5.418674,1.912287];31;376;3
[6.462124,2.855910,4.764924,1.612436];32;376;4
[5.923703,2.844882,4.430837,1.572089];33;376;0
[5.056839,2.584255,4.351971,1.621795];34;376;1
[5.591244,2.894438,3.612149,1.302537];35;376;1
[5.353137,2.496800,3.674458,1.133004];36;376;7
